Tran_Id,Cust_Id,Acct_Nbr,Channel_Nbr,Merchant_SIC,Session_Id,Tran_Duration,Tran_Date,Tran_Time,Tran_Amt,Principal_Amt,Interest_Amt,New_Balance,Merchant_Name,Merchant_City,Merchant_State,Merchant_Postal_Code,Tran_Code,Channel
15,1362852,4561143213628520,0,null,82460,0,1995-08-04T00:00:00,null,171.99,152.07,19.92,1547.93,null,null,null,null,PM,M
15,1362853,4561143213628530,0,1300,82589,29,1995-11-05T00:00:00,21425,237.58,237.58,0,1142.67,Reliable Used Cars  ,Newark              ,NJ,7111,CG,E
15,1362857,4561143213628570,0,200,83266,26,1995-03-15T00:00:00,161502,84.39,84.39,0,824.99,Llama World         ,Milwaukee           ,WI,53218,CG,E
15,1362868,4561143213628680,0,100,84801,34,1995-04-11T00:00:00,101012,133.55,133.55,0,575.25,Sushi To Go         ,Chicago             ,IL,60604,CG,E
15,1362872,4561143213628720,0,500,85091,34,1995-03-16T00:00:00,120253,19.67,19.67,0,647.03,Prop-Jet Airways    ,Los Angeles         ,CA,90184,CG,E
15,1362875,4561143213628750,1,null,85375,39,1995-06-03T00:00:00,52607,227.36,195.9,31.46,2804.1,null,null,null,null,PM,C
15,1362877,4561143213628770,196,null,85716,64,1995-05-01T00:00:00,135820,0,0,0,0,null,null,null,null,IQ,B
15,1362881,4561143213628810,0,700,86242,40,1995-03-14T00:00:00,211611,457.69,457.69,0,457.69,Soupy's Supermarket ,Phoenix             ,AZ,85074,CG,E
15,1362888,4561143213628880,0,300,87433,31,1995-02-12T00:00:00,85901,128.51,128.51,0,7454.6,Loan-a-Lemon        ,Portland            ,OR,97267,CG,E
15,1362894,4561143213628940,1,null,88304,19,1995-01-03T00:00:00,83018,0,0,0,2860.62,null,null,null,null,IQ,C
15,1362895,4561143213628950,0,100,88447,25,1995-11-09T00:00:00,74234,128.21,128.21,0,1024.85,Haveacow Steakhouse ,New York City       ,NY,10160,CG,E
15,1362902,4561143213629020,0,200,89859,33,1995-02-24T00:00:00,195217,12.47,12.47,0,1000,Dog World           ,New York City       ,NY,10168,CG,E
15,1362903,4561143213629030,0,1200,90232,20,1995-06-17T00:00:00,11411,91.19,91.19,0,1391.8,Cassandras Casuals  ,Dallas              ,TX,75283,CG,E
15,1362904,4561143213629040,0,null,90410,0,1995-05-01T00:00:00,null,538.87,535.97,2.9,32.84,null,null,null,null,PM,M
15,1362906,4561143213629050,0,null,90560,0,1995-09-02T00:00:00,null,101.05,90.56,10.49,909.44,null,null,null,null,PM,M
15,1362917,4561143213629170,0,1000,92023,44,1995-12-18T00:00:00,72637,403.56,403.56,0,4006.09,Casino Royale       ,Indianapolis        ,IN,46256,CG,E
15,1362918,4561143213629180,1,null,92395,42,1995-04-02T00:00:00,143254,78.34,70.88,7.46,765.07,null,null,null,null,PM,C
15,1362921,4561143213629210,0,null,93024,0,1995-08-05T00:00:00,null,56.57,55.21,1.36,62.38,null,null,null,null,PM,M
15,1362924,4561143213629240,0,300,93182,28,1995-11-12T00:00:00,191802,208.65,208.65,0,672.54,Rent-a-Wreck        ,Baltimore           ,MD,21287,CG,E
15,1362925,4561143213629250,0,900,93344,42,1995-04-19T00:00:00,134052,11.3,11.3,0,359.34,PCs-R-Us            ,Baltimore           ,MD,21279,CG,E
15,1362927,4561143213629260,0,null,93505,0,1995-05-07T00:00:00,null,44.11,42.33,1.78,236.8,null,null,null,null,PM,M
15,1362928,4561143213629280,0,500,93727,26,1995-03-19T00:00:00,204600,59.45,59.45,0,281.32,Prop-Jet Airways    ,New York City       ,NY,10060,CG,E
15,1362929,4561143213629290,0,500,94373,43,1995-09-14T00:00:00,160348,327.14,327.14,0,3085.3,Icarus Airlines     ,Austin              ,TX,78720,CG,E
15,1362933,4561143213629330,0,null,95488,0,1995-05-07T00:00:00,null,171.66,163.93,7.73,836.07,null,null,null,null,PM,M
15,1362937,4561143213629370,0,null,95992,0,1995-04-01T00:00:00,null,529.01,513.76,15.25,1739.44,null,null,null,null,PM,M
15,1362938,4561143213629380,0,1000,96457,32,1995-03-10T00:00:00,25031,70.08,70.08,0,688.35,Wally World         ,Houston             ,TX,77079,CG,E
15,1362939,4561143213629390,0,800,96703,32,1995-04-06T00:00:00,153026,191.48,191.48,0,628.65,Flea Trap Motel     ,New York City       ,NY,10185,CG,E
15,1362940,4561143213629400,0,null,97343,0,1995-09-01T00:00:00,null,322.2,322.2,0,0,null,null,null,null,PM,M
15,1362945,4561143213629450,0,1200,97914,42,1995-04-26T00:00:00,135521,127.65,127.65,0,1200.52,Limitless Clothing  ,New York City       ,NY,10025,CG,E
15,1362948,4561143213629480,0,800,98222,16,1995-04-13T00:00:00,182839,14.92,14.92,0,632.51,Manic Motor Inn     ,San Diego           ,CA,92140,CG,E
15,1362952,4561143213629520,1,null,98961,27,1995-04-07T00:00:00,80030,0,0,0,348,null,null,null,null,IQ,C
15,1362954,4561143213629540,0,200,99076,32,1995-08-06T00:00:00,141215,86.89,86.89,0,86.89,Larry's Luggage     ,San Jose            ,CA,95166,CG,E
15,1362959,4561143213629590,0,1200,99544,18,1995-04-05T00:00:00,161149,344.94,344.94,0,3900,Limitless Clothing  ,Charlotte           ,NC,28238,CG,E
15,1362960,4561143213629600,1,null,100417,40,1995-04-04T00:00:00,231544,651.88,560.09,91.79,8039.91,null,null,null,null,PM,C
15,1362961,4561143213629610,0,1100,100499,24,1995-05-25T00:00:00,221630,63.46,63.46,0,63.46,Brad's Bricks       ,Charlotte           ,NC,28215,CG,E
15,1362962,4561143213629620,0,900,100856,23,1995-03-19T00:00:00,204226,210.54,210.54,0,494.21,Surplus Servers     ,Riverside           ,CA,92515,CG,E
15,1362966,4561143213629660,0,null,102015,0,1995-04-01T00:00:00,null,240.97,240.1,0.87,237.37,null,null,null,null,PM,M
15,1362969,4561143213629690,0,null,103183,0,1995-04-04T00:00:00,null,801.65,773.91,27.74,1337.31,null,null,null,null,PM,M
15,1362971,4561143213629710,1,null,103343,23,1995-07-25T00:00:00,165647,0,0,0,1491.23,null,null,null,null,IQ,V
15,1362973,4561143213629730,0,null,103749,0,1995-06-04T00:00:00,null,29.39,28.02,1.37,235.3,null,null,null,null,PM,M
15,1362974,4561143213629740,0,100,104130,32,1995-08-27T00:00:00,161622,190.92,190.92,0,239.05,Olive Oil Restaurant,Los Angeles         ,CA,90046,CG,E
15,1362975,4561143213629750,0,1100,104225,29,1995-06-28T00:00:00,160414,344.86,344.86,0,803.96,Linda's Lighting    ,Omaha               ,NB,68175,CG,E
15,1362978,4561143213629780,0,700,104442,21,1995-02-27T00:00:00,80030,160.08,160.08,0,1489.7,Soupy's Supermarket ,Los Angeles         ,CA,90181,CG,E
15,1362980,4561143213629800,0,500,106444,42,1995-04-07T00:00:00,101029,74.27,74.27,0,157.05,Puddle Jump Airline ,Chicago             ,IL,60641,CG,E
15,1362985,4561143213629850,0,1300,108284,37,1995-06-26T00:00:00,164058,290.21,290.21,0,1000,Arnie's Auto Parts  ,Indianapolis        ,IN,46240,CG,E
15,1362986,4561143213629860,0,1100,109009,35,1995-11-23T00:00:00,71314,464.09,464.09,0,837.66,Brad's Bricks       ,Tampa               ,FL,33639,CG,E
15,1362990,4561143213629900,1,null,109223,41,1995-03-10T00:00:00,183912,0,0,0,748.16,null,null,null,null,IQ,C
15,1362991,4561143213629910,0,500,109530,27,1995-04-09T00:00:00,140235,29.14,29.14,0,130.27,Puddle Jump Airline ,Dallas              ,TX,75282,CG,E
15,1362997,4561143213629970,0,null,112029,0,1995-06-02T00:00:00,null,40,40,0,0,null,null,null,null,PM,M
15,1362999,4561143213629990,0,900,112201,36,1995-02-26T00:00:00,105203,34.05,34.05,0,2466.14,PCs-R-Us            ,El Paso             ,TX,79978,CG,E
15,1363002,4561143213630020,0,null,112810,0,1995-02-04T00:00:00,null,3267.56,3252.84,14.72,50.5,null,null,null,null,PM,M
15,1363004,4561143213630040,0,900,113940,22,1995-06-02T00:00:00,195953,92.09,92.09,0,255.31,Surplus Servers     ,Dallas              ,TX,75384,CG,E
15,1363006,4561143213630060,0,800,114084,19,1995-10-20T00:00:00,92848,120.75,120.75,0,621.14,Bed Bug Inn         ,San Antonio         ,TX,78233,CG,E
15,1363010,4561143213630100,0,100,114445,21,1995-04-30T00:00:00,83634,75.5,75.5,0,518.26,Dale's Donuts       ,Denver              ,CO,80282,CG,E
15,1363011,4561143213630110,1,null,114759,17,1995-04-09T00:00:00,160730,0,0,0,1562.07,null,null,null,null,IQ,C
15,1363014,4561143213630130,0,200,115290,35,1995-03-02T00:00:00,70344,139.6,139.6,0,480.26,Larry's Luggage     ,New York City       ,NY,10279,CG,E
15,1363016,4561143213630160,0,1200,116170,24,1995-03-17T00:00:00,204232,489.26,489.26,0,1491.49,Suitable Suits      ,Los Angeles         ,CA,90039,CG,E
15,1363017,4561143213630170,0,null,116303,0,1995-05-04T00:00:00,null,716.54,711.61,4.93,288.39,null,null,null,null,PM,M
15,1363019,4561143213630180,0,400,116977,23,1995-03-04T00:00:00,151302,390.71,390.71,0,2137.82,Gus' Gas Station    ,Phoenix             ,AZ,85060,CG,E
15,1363023,4561143213630220,0,null,118143,0,1995-06-03T00:00:00,null,325.82,318.72,7.1,549.94,null,null,null,null,PM,M
15,1363026,4561143213630260,0,1300,118402,26,1995-03-25T00:00:00,191348,62.34,62.34,0,1670.79,Terry's Trucks      ,Cincinnati          ,OH,45275,CG,E
15,1363036,4561143213630360,0,null,120221,0,1995-07-05T00:00:00,null,614.5,612.24,2.26,587.76,null,null,null,null,PM,M
15,1363038,4561143213630380,0,null,121282,0,1995-10-06T00:00:00,null,157.65,141.97,15.68,1585.47,null,null,null,null,PM,M
15,1363040,4561143213630400,0,1100,121554,36,1995-11-19T00:00:00,180428,173.91,173.91,0,1900,Brad's Bricks       ,New York City       ,NY,10125,CG,E
15,1363043,4561143213630430,0,700,121683,36,1995-03-06T00:00:00,183330,63.46,63.46,0,307.2,Soupy's Supermarket ,Washington          ,DC,20184,CG,E
15,1363053,4561143213630530,0,null,123001,0,1995-12-07T00:00:00,null,538.8,538.8,0,0,null,null,null,null,PM,M
15,1363054,4561143213630540,0,100,123009,19,1995-03-29T00:00:00,195248,125.95,125.95,0,384.57,Carol's Café        ,Columbus            ,OH,43287,CG,E
15,1363056,4561143213630560,1,null,123401,34,1995-05-06T00:00:00,100752,98.97,98.97,0,0,null,null,null,null,PM,C
15,1363057,4561143213630570,0,1200,123451,43,1995-04-05T00:00:00,10300,18.25,18.25,0,657.8,Cassandras Casuals  ,Rochester           ,NY,14678,CG,E
15,1363059,4561143213630590,0,1000,123882,36,1995-06-09T00:00:00,11812,98.09,98.09,0,977.69,Wally World         ,Sacramento          ,CA,94269,CG,E
15,1363060,4561143213630600,1,null,124102,31,1995-07-07T00:00:00,5254,224.96,196.84,28.12,2024.6,null,null,null,null,PM,C
15,1363068,4561143213630680,0,100,124759,41,1995-04-11T00:00:00,205357,97.39,97.39,0,1811.1,The Big Squid       ,New York City       ,NY,10033,CG,E
15,1363070,4561143213630700,0,900,124883,36,1995-05-04T00:00:00,54354,27.06,27.06,0,86.26,Network Works       ,Chicago             ,IL,60659,CG,E
15,1363071,4561143213630710,0,900,124997,28,1995-07-14T00:00:00,183653,55.7,55.7,0,1000,Surplus Servers     ,El Paso             ,TX,79994,CG,E
15,1363075,4561143213630750,0,200,125898,16,1995-04-24T00:00:00,143439,237.42,237.42,0,846.34,Jerry's Jewelry     ,New York City       ,NY,10229,CG,E
15,1363076,4561143213630760,0,500,125973,23,1995-04-06T00:00:00,121526,129.45,129.45,0,1246.81,Puddle Jump Airline ,New York City       ,NY,10096,CG,E
15,1363078,4561143213630780,0,1000,126164,25,1995-04-21T00:00:00,14822,219.86,219.86,0,843.01,Gilligan's Island   ,Honolulu            ,HI,96826,CG,E
15,1363082,4561143213630820,0,1200,126544,38,1995-06-04T00:00:00,102326,186.4,186.4,0,242.62,Limitless Clothing  ,Arlington           ,TX,76006,CG,E
15,1363083,4561143213630830,0,1000,126686,27,1995-07-01T00:00:00,134404,75.94,75.94,0,610.25,Wally World         ,Miami               ,FL,33165,CG,E
15,1363084,4561143213630840,0,300,126972,20,1995-12-06T00:00:00,161202,105.66,105.66,0,1652.61,Rent-a-Wreck        ,Tulsa               ,OK,74148,CG,E
15,1363086,4561143213630860,0,900,127285,34,1995-07-09T00:00:00,84711,83.47,83.47,0,143.8,Mainframe Mania     ,Tulsa               ,OK,74152,CG,E
15,1363087,4561143213630870,0,1000,127349,41,1995-05-09T00:00:00,165652,184.18,184.18,0,1000,Wally World         ,Los Angeles         ,CA,90050,CG,E
15,1363089,4561143213630880,1,null,127601,41,1995-04-02T00:00:00,160751,0,0,0,133.52,null,null,null,null,IQ,V
15,1363094,4561143213630930,0,null,128412,0,1995-05-06T00:00:00,null,101.13,89.81,11.32,910.19,null,null,null,null,PM,M
15,1363101,4561143213631010,0,1100,130119,27,1995-08-29T00:00:00,110558,472.5,472.5,0,1118.41,Larry's Lumber      ,Houston             ,TX,77078,CG,E
15,1363102,4561143213631020,16,null,130258,15,1995-12-15T00:00:00,135047,0,0,0,1000,null,null,null,null,IQ,K
15,1363103,4561143213631030,0,800,130371,23,1995-04-07T00:00:00,85244,355.03,355.03,0,1884.81,Landfill Lodge      ,Los Angeles         ,CA,90009,CG,E
15,1363107,4561143213631070,0,null,131240,0,1995-08-02T00:00:00,null,485.68,485.68,0,0,null,null,null,null,PM,M
15,1363113,4561143213631130,0,200,132074,43,1995-12-21T00:00:00,125112,138.24,138.24,0,206.08,Jerry's Jewelry     ,Los Angeles         ,CA,90149,CG,E
15,1363117,4561143213631170,0,500,132212,34,1995-05-22T00:00:00,113253,289.03,289.03,0,827.94,Icarus Airlines     ,Jacksonville        ,FL,32229,CG,E
15,1363123,4561143213631230,0,100,132663,19,1995-06-15T00:00:00,221224,247.64,247.64,0,2800,Haveacow Steakhouse ,Chicago             ,IL,60635,CG,E
15,1363126,4561143213631260,0,1200,133399,19,1995-06-18T00:00:00,82348,575.24,575.24,0,2455.87,Suitable Suits      ,Norfolk             ,VA,23568,CG,E
15,1363128,4561143213631280,0,100,133923,29,1995-08-23T00:00:00,150241,45.5,45.5,0,152.47,Bohemian Café       ,Norfolk             ,VA,23570,CG,E
15,1363129,4561143213631290,0,900,133994,33,1995-10-10T00:00:00,193513,202.47,202.47,0,250.89,Network Works       ,New York City       ,NY,10035,CG,E
15,1363130,4561143213631300,0,500,134221,31,1995-03-22T00:00:00,214440,75.28,75.28,0,659.18,Puddle Jump Airline ,Louisville          ,KY,40295,CG,E
15,1363135,4561143213631350,0,1000,134960,24,1995-07-12T00:00:00,101608,66.61,66.61,0,153.08,Lala Land           ,Anaheim             ,CA,92815,CG,E
15,1363138,4561143213631380,0,100,135077,31,1995-03-03T00:00:00,134035,297.05,297.05,0,873.78,Tofu Palace Res.    ,Austin              ,TX,78754,CG,E
15,1363140,4561143213631400,0,200,135345,17,1995-06-02T00:00:00,153904,107.54,107.54,0,1000,Carrie's Cards      ,Los Angeles         ,CA,90120,CG,E
15,1363142,4561143213631420,0,900,135930,36,1995-05-13T00:00:00,140944,110.02,110.02,0,676.54,Network Works       ,Chicago             ,IL,60615,CG,E
15,1363147,4561143213631470,0,100,136661,36,1995-04-07T00:00:00,195619,116.93,116.93,0,240.34,The Big Squid       ,San Francisco       ,CA,94144,CG,E
15,1363160,4561143213631600,0,200,138364,15,1995-04-08T00:00:00,12138,182.47,182.47,0,278.31,Buy The Book        ,Los Angeles         ,CA,90068,CG,E
15,1363164,4561143213631640,0,1100,139221,17,1995-03-01T00:00:00,211743,290,290,0,611.37,Harry's Hardware    ,New York City       ,NY,10106,CG,E
15,1363166,4561143213631650,1,null,140193,19,1995-03-15T00:00:00,91721,0,0,0,368.82,null,null,null,null,IQ,C
15,1363170,4561143213631700,0,1200,141387,15,1995-04-23T00:00:00,10915,85.02,85.02,0,670.11,April-May Dept Store,Chicago             ,IL,60614,CG,E
15,1363172,4561143213631710,0,1100,141638,31,1995-04-08T00:00:00,132013,19.2,19.2,0,1800,Brad's Bricks       ,Milwaukee           ,WI,53201,CG,E
15,1363174,4561143213631730,0,null,142503,0,1995-04-01T00:00:00,null,141.79,123.84,17.95,1276.16,null,null,null,null,PM,M
15,1363182,4561143213631820,0,300,144407,18,1995-06-08T00:00:00,150130,355.03,355.03,0,3420.05,Rent-a-Wreck        ,Chicago             ,IL,60639,CG,E
15,1363184,4561143213631840,0,500,144999,38,1995-11-26T00:00:00,132456,26.85,26.85,0,608.92,Wing-and-Prayer Air ,Toledo              ,OH,43633,CG,E
15,1363185,4561143213631850,0,100,145059,26,1995-11-13T00:00:00,92337,58.9,58.9,0,1000,Sushi To Go         ,Toledo              ,OH,43621,CG,E
15,1363187,4561143213631870,0,800,145429,35,1995-07-03T00:00:00,134946,50.26,50.26,0,1962.81,Landfill Lodge      ,Los Angeles         ,CA,90086,CG,E
15,1363192,4561143213631920,0,500,145814,39,1995-04-15T00:00:00,153,15.34,15.34,0,1000,Icarus Airlines     ,Anaheim             ,CA,92809,CG,E
15,1363193,4561143213631930,0,null,146295,0,1995-06-04T00:00:00,null,146.04,142.63,3.41,514.76,null,null,null,null,PM,M
15,1363194,4561143213631940,1,null,146375,24,1995-06-13T00:00:00,111805,0,0,0,22.61,null,null,null,null,IQ,V
15,1363195,4561143213631950,0,800,146465,28,1995-12-02T00:00:00,220119,124.94,124.94,0,796.54,Flea Trap Motel     ,Kansas City         ,MO,64157,CG,E
15,1363196,4561143213631960,0,900,146936,16,1995-02-19T00:00:00,101432,138.53,138.53,0,1137.91,Mainframe Mania     ,Los Angeles         ,CA,90173,CG,E
15,1363198,4561143213631970,0,200,148082,19,1995-04-15T00:00:00,165140,42.8,42.8,0,403.77,Dilbert's Dept Store,Sacramento          ,CA,94235,CG,E
15,1363199,4561143213631990,0,null,148341,0,1995-08-04T00:00:00,null,18.7,18.32,0.38,466.47,null,null,null,null,PM,M
15,1363200,4561143213632000,1,null,148425,18,1995-05-20T00:00:00,82805,0,0,0,621.32,null,null,null,null,IQ,C
15,1363201,4561143213632010,1,null,148647,16,1995-12-14T00:00:00,182339,0,0,0,1000,null,null,null,null,IQ,C
15,1363204,4561143213632040,0,100,149168,39,1995-10-07T00:00:00,103557,243.27,243.27,0,925.7,Flying Burrito Res. ,Chicago             ,IL,60657,CG,E
15,1363205,4561143213632050,0,1200,149257,16,1995-09-04T00:00:00,13143,25.53,25.53,0,104.9,Cassandras Casuals  ,Norfolk             ,VA,23557,CG,E
15,1363206,4561143213632060,0,1000,149356,44,1995-12-05T00:00:00,80245,197.76,197.76,0,1780.46,Casino Royale       ,Fresno              ,CA,93704,CG,E
15,1363207,4561143213632070,0,900,149430,18,1995-03-16T00:00:00,82928,320.11,320.11,0,894.87,Mainframe Mania     ,Chicago             ,IL,60601,CG,E
15,1363209,4561143213632090,1,null,150496,64,1995-06-05T00:00:00,85830,160.86,140.34,20.52,1459.66,null,null,null,null,PM,C
15,1363210,4561143213632100,0,800,150731,18,1995-06-10T00:00:00,23259,26.09,26.09,0,502.02,Manic Motor Inn     ,New Orleans         ,LA,70171,CG,E
15,1363211,4561143213632110,0,100,151065,24,1995-06-23T00:00:00,122653,442.54,442.54,0,1498.8,Haveacow Steakhouse ,San Francisco       ,CA,94169,CG,E
15,1363212,4561143213632120,0,1200,151136,23,1995-04-26T00:00:00,102749,97.25,97.25,0,2580.84,Sherry's Shoes      ,Cleveland           ,OH,44166,CG,E
15,1363213,4561143213632130,0,200,151641,37,1995-06-08T00:00:00,234646,266.78,266.78,0,1900,Randy's Records     ,Cleveland           ,OH,44106,CG,E
15,1363215,4561143213632150,0,1100,152734,39,1995-05-09T00:00:00,214319,29.93,29.93,0,880.51,Harry's Hardware    ,New York City       ,NY,10140,CG,E
15,1363216,4561143213632160,1,null,152890,27,1995-02-25T00:00:00,190430,0,0,0,1000,null,null,null,null,IQ,C
15,1363217,4561143213632170,0,100,154204,44,1995-02-21T00:00:00,111859,104.61,104.61,0,763.9,Flying Burrito Res. ,San Diego           ,CA,92173,CG,E
15,1363218,4561143213632180,0,1100,154548,36,1995-03-04T00:00:00,25128,101.38,101.38,0,933.07,Paul's Plumbing     ,New York City       ,NY,10235,CG,E
15,1363219,4561143213632190,0,1100,155663,35,1995-03-20T00:00:00,150218,240.18,240.18,0,629.91,Linda's Lighting    ,New York City       ,NY,10271,CG,E
15,1363222,4561143213632220,0,1300,156212,33,1995-04-03T00:00:00,131914,46.11,46.11,0,712.39,Reliable Used Cars  ,San Francisco       ,CA,94187,CG,E
15,1363223,4561143213632230,0,400,156533,20,1995-04-02T00:00:00,12749,132.54,132.54,0,925.35,Ollie's Oil Co.     ,Newark              ,NJ,7102,CG,E
15,1363227,4561143213632270,0,100,157104,30,1995-08-19T00:00:00,25723,87.94,87.94,0,154.96,The Big Squid       ,Rochester           ,NY,14671,CG,E
15,1363229,4561143213632290,319,null,157600,80,1995-03-27T00:00:00,2208,0,0,0,763.52,null,null,null,null,IQ,B
15,1363233,4561143213632320,0,700,158198,32,1995-10-13T00:00:00,181423,236.48,236.48,0,601.04,Mary's Market       ,New York City       ,NY,10140,CG,E
15,1363235,4561143213632340,0,1200,158457,36,1995-11-27T00:00:00,200600,117.53,117.53,0,1760.47,Cassandras Casuals  ,Memphis             ,TN,38187,CG,E
15,1363243,4561143213632430,0,1000,161587,20,1995-04-26T00:00:00,152726,90.41,90.41,0,516.18,Lala Land           ,Nashville           ,TN,37232,CG,E
15,1363250,4561143213632490,1,null,162901,28,1995-01-31T00:00:00,203402,0,0,0,3096.9,null,null,null,null,IQ,V
15,1363252,4561143213632520,0,1300,165298,30,1995-06-09T00:00:00,10226,50.24,50.24,0,960.77,Arnie's Auto Parts  ,Los Angeles         ,CA,90056,CG,E
15,1363253,4561143213632530,0,900,165520,16,1995-04-07T00:00:00,234601,147.6,147.6,0,804.31,Surplus Servers     ,Chicago             ,IL,60618,CG,E
15,1363254,4561143213632540,0,400,165671,31,1995-03-22T00:00:00,135317,172.44,172.44,0,1000,Gus' Gas Station    ,Chicago             ,IL,60630,CG,E
15,1363257,4561143213632570,9,null,166544,322,1995-04-03T00:00:00,204749,43.94,41.58,2.36,541.92,null,null,null,null,PM,B
15,1363259,4561143213632590,0,800,166763,34,1995-04-22T00:00:00,225204,219.27,219.27,0,219.27,Flea Trap Motel     ,Los Angeles         ,CA,90178,CG,E
